FY,CDCWk,WkNum,WkStart,Disease,Metric,Count,Rate,ThisWk,LastWk,Update Date,End Date,WkStrtActual,WkEndActual,extraction_date,source,workbook_name,hyper_file
20_21,5,31,1/28/24,COVID,Hospitalizations,654,19.72610276,,,7/10/24,6/29/24,1/31/21,2/6/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,6,32,2/4/24,COVID,Hospitalizations,494,14.9001449,,,7/10/24,6/29/24,2/7/21,2/13/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,7,33,2/11/24,COVID,Hospitalizations,390,11.76327229,,,7/10/24,6/29/24,2/14/21,2/20/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,8,34,2/18/24,COVID,Hospitalizations,304,9.169319938,,,7/10/24,6/29/24,2/21/21,2/27/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,9,35,2/25/24,COVID,Hospitalizations,248,7.480234686,,,7/10/24,6/29/24,2/28/21,3/6/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,10,36,3/3/24,COVID,Hospitalizations,176,5.308553648,,,7/10/24,6/29/24,3/7/21,3/13/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,11,37,3/10/24,COVID,Hospitalizations,168,5.067255755,,,7/10/24,6/29/24,3/14/21,3/20/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,12,38,3/17/24,COVID,Hospitalizations,151,4.554497732,,,7/10/24,6/29/24,3/21/21,3/27/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,13,39,3/24/24,COVID,Hospitalizations,136,4.102064183,,,7/10/24,6/29/24,3/28/21,4/3/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,14,40,3/31/24,COVID,Hospitalizations,122,3.67979287,,,7/10/24,6/29/24,4/4/21,4/10/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,15,41,4/7/24,COVID,Hospitalizations,138,4.162388656,,,7/10/24,6/29/24,4/11/21,4/17/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,16,42,4/14/24,COVID,Hospitalizations,130,3.921090763,,,7/10/24,6/29/24,4/18/21,4/24/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,17,43,4/21/24,COVID,Hospitalizations,120,3.619468397,,,7/10/24,6/29/24,4/25/21,5/1/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,18,44,4/28/24,COVID,Hospitalizations,99,2.986061427,,,7/10/24,6/29/24,5/2/21,5/8/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,19,45,5/5/24,COVID,Hospitalizations,64,1.930383145,,,7/10/24,6/29/24,5/9/21,5/15/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,20,46,5/12/24,COVID,Hospitalizations,102,3.076548137,,,7/10/24,6/29/24,5/16/21,5/22/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,21,47,5/19/24,COVID,Hospitalizations,67,2.020869855,,,7/10/24,6/29/24,5/23/21,5/29/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,22,48,5/26/24,COVID,Hospitalizations,50,1.508111832,,,7/10/24,6/29/24,5/30/21,6/5/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,23,49,6/2/24,COVID,Hospitalizations,63,1.900220908,,,7/10/24,6/29/24,6/6/21,6/12/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,24,50,6/9/24,COVID,Hospitalizations,31,0.935029336,,,7/10/24,6/29/24,6/13/21,6/19/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,25,51,6/16/24,COVID,Hospitalizations,58,1.749409725,,,7/10/24,6/29/24,6/20/21,6/26/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,26,52,6/23/24,COVID,Hospitalizations,64,1.930383145,,,7/10/24,6/29/24,6/27/21,7/3/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,33,7,8/13/23,COVID,Hospitalizations,65,1.944158969,,,7/10/24,6/29/24,8/9/20,8/15/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,34,8,8/20/23,COVID,Hospitalizations,140,4.187419317,,,7/10/24,6/29/24,8/16/20,8/22/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,35,9,8/27/23,COVID,Hospitalizations,166,4.965082905,,,7/10/24,6/29/24,8/23/20,8/29/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,36,10,9/3/23,COVID,Hospitalizations,176,5.264184285,,,7/10/24,6/29/24,8/30/20,9/5/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,37,11,9/10/23,COVID,Hospitalizations,160,4.785622077,,,7/10/24,6/29/24,9/6/20,9/12/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,38,12,9/17/23,COVID,Hospitalizations,157,4.695891663,,,7/10/24,6/29/24,9/13/20,9/19/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,39,13,9/24/23,COVID,Hospitalizations,151,4.516430835,,,7/10/24,6/29/24,9/20/20,9/26/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,40,14,10/1/23,COVID,Hospitalizations,166,4.965082905,,,7/10/24,6/29/24,9/27/20,10/3/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,41,15,10/8/23,COVID,Hospitalizations,167,4.994993043,,,7/10/24,6/29/24,10/4/20,10/10/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,42,16,10/15/23,COVID,Hospitalizations,150,4.486520697,,,7/10/24,6/29/24,10/11/20,10/17/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,43,17,10/22/23,COVID,Hospitalizations,147,4.396790283,,,7/10/24,6/29/24,10/18/20,10/24/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,44,18,10/29/23,COVID,Hospitalizations,149,4.456610559,,,7/10/24,6/29/24,10/25/20,10/31/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,45,19,11/5/23,COVID,Hospitalizations,201,6.011937734,,,7/10/24,6/29/24,11/1/20,11/7/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,46,20,11/12/23,COVID,Hospitalizations,265,7.926186565,,,7/10/24,6/29/24,11/8/20,11/14/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,47,21,11/19/23,COVID,Hospitalizations,420,12.56225795,,,7/10/24,6/29/24,11/15/20,11/21/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,48,22,11/26/23,COVID,Hospitalizations,602,18.00590306,,,7/10/24,6/29/24,11/22/20,11/28/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,49,23,12/3/23,COVID,Hospitalizations,663,19.83042148,,,7/10/24,6/29/24,11/29/20,12/5/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,50,24,12/10/23,COVID,Hospitalizations,793,23.71873942,,,7/10/24,6/29/24,12/6/20,12/12/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,51,25,12/17/23,COVID,Hospitalizations,950,28.41463108,,,7/10/24,6/29/24,12/13/20,12/19/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,52,26,12/24/23,COVID,Hospitalizations,1026,30.68780157,,,7/10/24,6/29/24,12/20/20,12/26/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,6,32,2/4/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,2/7/21,2/13/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,7,33,2/11/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,2/14/21,2/20/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,8,34,2/18/24,Flu,Deaths,1,0.030162237,,,7/10/24,6/29/24,2/21/21,2/27/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,9,35,2/25/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,2/28/21,3/6/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,10,36,3/3/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,3/7/21,3/13/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,11,37,3/10/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,3/14/21,3/20/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,12,38,3/17/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,3/21/21,3/27/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,13,39,3/24/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,3/28/21,4/3/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,14,40,3/31/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,4/4/21,4/10/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,15,41,4/7/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,4/11/21,4/17/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,16,42,4/14/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,4/18/21,4/24/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,17,43,4/21/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,4/25/21,5/1/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,18,44,4/28/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,5/2/21,5/8/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,19,45,5/5/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,5/9/21,5/15/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,20,46,5/12/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,5/16/21,5/22/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,21,47,5/19/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,5/23/21,5/29/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,22,48,5/26/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,5/30/21,6/5/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,23,49,6/2/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,6/6/21,6/12/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,24,50,6/9/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,6/13/21,6/19/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,25,51,6/16/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,6/20/21,6/26/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,26,52,6/23/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,6/27/21,7/3/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,1,27,12/31/23,Flu,Hospitalizations,3,0.09048671,,,7/10/24,6/29/24,1/3/21,1/9/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,2,28,1/7/24,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,1/10/21,1/16/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,3,29,1/14/24,Flu,Hospitalizations,1,0.030162237,,,7/10/24,6/29/24,1/17/21,1/23/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,4,30,1/21/24,Flu,Hospitalizations,1,0.030162237,,,7/10/24,6/29/24,1/24/21,1/30/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,5,31,1/28/24,Flu,Hospitalizations,1,0.030162237,,,7/10/24,6/29/24,1/31/21,2/6/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,6,32,2/4/24,Flu,Hospitalizations,1,0.030162237,,,7/10/24,6/29/24,2/7/21,2/13/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,7,33,2/11/24,Flu,Hospitalizations,2,0.060324473,,,7/10/24,6/29/24,2/14/21,2/20/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,8,34,2/18/24,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,2/21/21,2/27/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,9,35,2/25/24,Flu,Hospitalizations,1,0.030162237,,,7/10/24,6/29/24,2/28/21,3/6/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,10,36,3/3/24,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,3/7/21,3/13/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,11,37,3/10/24,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,3/14/21,3/20/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,12,38,3/17/24,Flu,Hospitalizations,1,0.030162237,,,7/10/24,6/29/24,3/21/21,3/27/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,13,39,3/24/24,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,3/28/21,4/3/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,14,40,3/31/24,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,4/4/21,4/10/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,15,41,4/7/24,Flu,Hospitalizations,2,0.060324473,,,7/10/24,6/29/24,4/11/21,4/17/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,16,42,4/14/24,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,4/18/21,4/24/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,17,43,4/21/24,Flu,Hospitalizations,1,0.030162237,,,7/10/24,6/29/24,4/25/21,5/1/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,18,44,4/28/24,Flu,Hospitalizations,2,0.060324473,,,7/10/24,6/29/24,5/2/21,5/8/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,19,45,5/5/24,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,5/9/21,5/15/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,20,46,5/12/24,Flu,Hospitalizations,6,0.18097342,,,7/10/24,6/29/24,5/16/21,5/22/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,21,47,5/19/24,Flu,Hospitalizations,1,0.030162237,,,7/10/24,6/29/24,5/23/21,5/29/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,22,48,5/26/24,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,5/30/21,6/5/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,23,49,6/2/24,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,6/6/21,6/12/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,24,50,6/9/24,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,6/13/21,6/19/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,25,51,6/16/24,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,6/20/21,6/26/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,26,52,6/23/24,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,6/27/21,7/3/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,33,7,8/13/23,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,8/9/20,8/15/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,34,8,8/20/23,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,8/16/20,8/22/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,35,9,8/27/23,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,8/23/20,8/29/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,36,10,9/3/23,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,8/30/20,9/5/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,37,11,9/10/23,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,9/6/20,9/12/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,38,12,9/17/23,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,9/13/20,9/19/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,39,13,9/24/23,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,9/20/20,9/26/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,40,14,10/1/23,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,9/27/20,10/3/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,41,15,10/8/23,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,10/4/20,10/10/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,42,16,10/15/23,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,10/11/20,10/17/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,43,17,10/22/23,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,10/18/20,10/24/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,44,18,10/29/23,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,10/25/20,10/31/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,45,19,11/5/23,Flu,Hospitalizations,1,0.029910138,,,7/10/24,6/29/24,11/1/20,11/7/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,46,20,11/12/23,Flu,Hospitalizations,1,0.029910138,,,7/10/24,6/29/24,11/8/20,11/14/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,47,21,11/19/23,Flu,Hospitalizations,2,0.059820276,,,7/10/24,6/29/24,11/15/20,11/21/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,48,22,11/26/23,Flu,Hospitalizations,0,0,,,7/10/24,6/29/24,11/22/20,11/28/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
